2019-05-08 10:53:23.376 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [xyh.lixue.LixueApplicationTests], using SpringBootContextLoader
2019-05-08 10:53:24.127 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@2b48a640, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@1e683a3e, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@2053d869, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@7a419da4, org.springframework.test.context.support.DirtiesContextTestExecutionListener@14555e0a, org.springframework.test.context.transaction.TransactionalTestExecutionListener@4bb33f74, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@759d26fb, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@3c73951, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3d5c822d, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@6f46426d, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@73700b80, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@49c7b90e]
2019-05-08 10:53:24.145 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [xyh.lixue.searchProblem.service.impl.ProblemServiceImplTest], using SpringBootContextLoader
2019-05-08 10:53:24.147 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [xyh.lixue.searchProblem.service.impl.ProblemServiceImplTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-05-08 10:53:24.164 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [xyh.lixue.searchProblem.service.impl.ProblemServiceImplTest]: ProblemServiceImplTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-05-08 10:53:24.224 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration xyh.LixueApplication for test class xyh.lixue.searchProblem.service.impl.ProblemServiceImplTest
2019-05-08 10:53:24.229 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-05-08 10:53:24.233 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@fa49800, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@71238fc2, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@2a54a73f, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@16a0ee18, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3d6f0054, org.springframework.test.context.transaction.TransactionalTestExecutionListener@505fc5a4, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@5fbdfdcf, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@4efc180e, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@bd4dc25, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@25084a1e, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@156b88f5, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@3bf9ce3e]
2019-05-08 10:53:24.257 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [xyh.lixue.user.service.impl.UserServiceImplTest], using SpringBootContextLoader
2019-05-08 10:53:24.259 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [xyh.lixue.user.service.impl.UserServiceImplTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-05-08 10:53:24.262 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [xyh.lixue.user.service.impl.UserServiceImplTest]: UserServiceImplTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-05-08 10:53:24.298 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration xyh.LixueApplication for test class xyh.lixue.user.service.impl.UserServiceImplTest
2019-05-08 10:53:24.306 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-05-08 10:53:24.307 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@6da21078, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@7fee8714, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@4229bb3f, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@56cdfb3b, org.springframework.test.context.support.DirtiesContextTestExecutionListener@2b91004a, org.springframework.test.context.transaction.TransactionalTestExecutionListener@20ccf40b, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@2fb3536e, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@169e6180, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@35aea049, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@7205765b, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@47987356, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@22ef9844]
2019-05-08 10:53:25.454 [main] WARN  o.s.b.t.j.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer - 

Found multiple occurrences of org.json.JSONObject on the class path:

	jar:file:/E:/repository/com/vaadin/external/google/android-json/0.0.20131108.vaadin1/android-json-0.0.20131108.vaadin1.jar!/org/json/JSONObject.class
	jar:file:/E:/repository/org/json/json/20160810/json-20160810.jar!/org/json/JSONObject.class

You may wish to exclude one of them to ensure predictable runtime behavior

2019-05-08 10:53:25.481 [main] INFO  xyh.lixue.LixueApplicationTests - Starting LixueApplicationTests on DESKTOP-P1GCRLJ with PID 13148 (started by XiangYida in D:\lixue)
2019-05-08 10:53:25.482 [main] INFO  xyh.lixue.LixueApplicationTests - No active profile set, falling back to default profiles: default
2019-05-08 10:53:26.897 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-05-08 10:53:26.899 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-05-08 10:53:26.993 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 88ms. Found 1 repository interfaces.
2019-05-08 10:53:27.014 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-05-08 10:53:27.018 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-05-08 10:53:27.051 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface xyh.lixue.searchProblem.service.ProblemRepository.
2019-05-08 10:53:27.051 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 17ms. Found 0 repository interfaces.
2019-05-08 10:53:27.772 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$befed7fb] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-08 10:53:29.676 [main] INFO  org.elasticsearch.plugins.PluginsService - no modules loaded
2019-05-08 10:53:29.680 [main] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.index.reindex.ReindexPlugin]
2019-05-08 10:53:29.680 [main] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.join.ParentJoinPlugin]
2019-05-08 10:53:29.680 [main] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.percolator.PercolatorPlugin]
2019-05-08 10:53:29.680 [main] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.script.mustache.MustachePlugin]
2019-05-08 10:53:29.681 [main] INFO  org.elasticsearch.plugins.PluginsService - loaded plugin [org.elasticsearch.transport.Netty4Plugin]
2019-05-08 10:53:32.236 [main] INFO  o.s.d.e.client.TransportClientFactoryBean - Adding transport node : 123.207.11.229:9300
2019-05-08 10:53:37.630 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-05-08 10:53:39.250 [main] INFO  xyh.lixue.LixueApplicationTests - Started LixueApplicationTests in 14.761 seconds (JVM running for 17.519)
2019-05-08 10:53:39.349 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2019-05-08 10:53:39.572 [main] INFO  xyh.LixueApplication - ------> has imported users from mysql to redis
2019-05-08 10:53:39.607 [main] INFO  o.s.test.context.transaction.TransactionContext - Began transaction (1) for test context [DefaultTestContext@6b899971 testClass = LixueApplicationTests, testInstance = xyh.lixue.LixueApplicationTests@453a30f8, testMethod = contextLoads@LixueApplicationTests, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@7cec3975 testClass = LixueApplicationTests, locations = '{}', classes = '{class xyh.LixueApplication}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true}', contextCustomizers = set[org.springframework.boot.test.context.filter.ExcludeFilterContextCustomizer@15bb6bea, org.springframework.boot.test.json.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer@4c40b76e, org.springframework.boot.test.mock.mockito.MockitoContextCustomizer@0, org.springframework.boot.test.web.client.TestRestTemplateContextCustomizer@2145433b, org.springframework.boot.test.autoconfigure.properties.PropertyMappingContextCustomizer@0, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverContextCustomizerFactory$Customizer@5af97850], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.boot.test.context.SpringBootContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.activateListener' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]; transaction manager [org.springframework.jdbc.datasource.DataSourceTransactionManager@73a116d]; rollback [true]
2019-05-08 10:53:39.947 [main] INFO  o.s.test.context.transaction.TransactionContext - Rolled back transaction for test: [DefaultTestContext@6b899971 testClass = LixueApplicationTests, testInstance = xyh.lixue.LixueApplicationTests@453a30f8, testMethod = contextLoads@LixueApplicationTests, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@7cec3975 testClass = LixueApplicationTests, locations = '{}', classes = '{class xyh.LixueApplication}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true}', contextCustomizers = set[org.springframework.boot.test.context.filter.ExcludeFilterContextCustomizer@15bb6bea, org.springframework.boot.test.json.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer@4c40b76e, org.springframework.boot.test.mock.mockito.MockitoContextCustomizer@0, org.springframework.boot.test.web.client.TestRestTemplateContextCustomizer@2145433b, org.springframework.boot.test.autoconfigure.properties.PropertyMappingContextCustomizer@0, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverContextCustomizerFactory$Customizer@5af97850], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.boot.test.context.SpringBootContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.activateListener' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]
2019-05-08 10:53:39.961 [main] INFO  o.s.test.context.transaction.TransactionContext - Began transaction (1) for test context [DefaultTestContext@51b59d58 testClass = KnowledgeFrameworkServiceImplTest, testInstance = xyh.lixue.knowledgeFramework.service.impl.KnowledgeFrameworkServiceImplTest@4ca4f762, testMethod = getAllBooks@KnowledgeFrameworkServiceImplTest, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@7c5d36c3 testClass = KnowledgeFrameworkServiceImplTest, locations = '{}', classes = '{class xyh.LixueApplication}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true}', contextCustomizers = set[org.springframework.boot.test.context.filter.ExcludeFilterContextCustomizer@15bb6bea, org.springframework.boot.test.json.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer@4c40b76e, org.springframework.boot.test.mock.mockito.MockitoContextCustomizer@0, org.springframework.boot.test.web.client.TestRestTemplateContextCustomizer@2145433b, org.springframework.boot.test.autoconfigure.properties.PropertyMappingContextCustomizer@0, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverContextCustomizerFactory$Customizer@5af97850], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.boot.test.context.SpringBootContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.activateListener' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]; transaction manager [org.springframework.jdbc.datasource.DataSourceTransactionManager@73a116d]; rollback [true]
2019-05-08 10:53:39.980 [main] INFO  o.s.test.context.transaction.TransactionContext - Rolled back transaction for test: [DefaultTestContext@51b59d58 testClass = KnowledgeFrameworkServiceImplTest, testInstance = xyh.lixue.knowledgeFramework.service.impl.KnowledgeFrameworkServiceImplTest@4ca4f762, testMethod = getAllBooks@KnowledgeFrameworkServiceImplTest, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@7c5d36c3 testClass = KnowledgeFrameworkServiceImplTest, locations = '{}', classes = '{class xyh.LixueApplication}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true}', contextCustomizers = set[org.springframework.boot.test.context.filter.ExcludeFilterContextCustomizer@15bb6bea, org.springframework.boot.test.json.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer@4c40b76e, org.springframework.boot.test.mock.mockito.MockitoContextCustomizer@0, org.springframework.boot.test.web.client.TestRestTemplateContextCustomizer@2145433b, org.springframework.boot.test.autoconfigure.properties.PropertyMappingContextCustomizer@0, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverContextCustomizerFactory$Customizer@5af97850], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.boot.test.context.SpringBootContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.activateListener' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]
2019-05-08 10:53:39.992 [main] INFO  o.s.test.context.transaction.TransactionContext - Began transaction (1) for test context [DefaultTestContext@51b59d58 testClass = KnowledgeFrameworkServiceImplTest, testInstance = xyh.lixue.knowledgeFramework.service.impl.KnowledgeFrameworkServiceImplTest@180cc0df, testMethod = getKnowledgeByChapterId@KnowledgeFrameworkServiceImplTest, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@7c5d36c3 testClass = KnowledgeFrameworkServiceImplTest, locations = '{}', classes = '{class xyh.LixueApplication}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true}', contextCustomizers = set[org.springframework.boot.test.context.filter.ExcludeFilterContextCustomizer@15bb6bea, org.springframework.boot.test.json.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer@4c40b76e, org.springframework.boot.test.mock.mockito.MockitoContextCustomizer@0, org.springframework.boot.test.web.client.TestRestTemplateContextCustomizer@2145433b, org.springframework.boot.test.autoconfigure.properties.PropertyMappingContextCustomizer@0, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverContextCustomizerFactory$Customizer@5af97850], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.boot.test.context.SpringBootContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.activateListener' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]; transaction manager [org.springframework.jdbc.datasource.DataSourceTransactionManager@73a116d]; rollback [true]
2019-05-08 10:53:40.012 [main] INFO  o.s.test.context.transaction.TransactionContext - Rolled back transaction for test: [DefaultTestContext@51b59d58 testClass = KnowledgeFrameworkServiceImplTest, testInstance = xyh.lixue.knowledgeFramework.service.impl.KnowledgeFrameworkServiceImplTest@180cc0df, testMethod = getKnowledgeByChapterId@KnowledgeFrameworkServiceImplTest, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@7c5d36c3 testClass = KnowledgeFrameworkServiceImplTest, locations = '{}', classes = '{class xyh.LixueApplication}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true}', contextCustomizers = set[org.springframework.boot.test.context.filter.ExcludeFilterContextCustomizer@15bb6bea, org.springframework.boot.test.json.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer@4c40b76e, org.springframework.boot.test.mock.mockito.MockitoContextCustomizer@0, org.springframework.boot.test.web.client.TestRestTemplateContextCustomizer@2145433b, org.springframework.boot.test.autoconfigure.properties.PropertyMappingContextCustomizer@0, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverContextCustomizerFactory$Customizer@5af97850], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.boot.test.context.SpringBootContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.activateListener' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]
2019-05-08 10:53:40.018 [main] INFO  o.s.test.context.transaction.TransactionContext - Began transaction (1) for test context [DefaultTestContext@51b59d58 testClass = KnowledgeFrameworkServiceImplTest, testInstance = xyh.lixue.knowledgeFramework.service.impl.KnowledgeFrameworkServiceImplTest@3e71a1f8, testMethod = getChaptersByBookId@KnowledgeFrameworkServiceImplTest, testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@7c5d36c3 testClass = KnowledgeFrameworkServiceImplTest, locations = '{}', classes = '{class xyh.LixueApplication}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true}', contextCustomizers = set[org.springframework.boot.test.context.filter.ExcludeFilterContextCustomizer@15bb6bea, org.springframework.boot.test.json.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer@4c40b76e, org.springframework.boot.test.mock.mockito.MockitoContextCustomizer@0, org.springframework.boot.test.web.client.TestRestTemplateContextCustomizer@2145433b, org.springframework.boot.test.autoconfigure.properties.PropertyMappingContextCustomizer@0, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverContextCustomizerFactory$Customizer@5af97850], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.boot.test.context.SpringBootContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.activateListener' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.populatedRequestContextHolder' -> true, 'org.springframework.test.context.web.ServletTestExecutionListener.resetRequestContextHolder' -> true]]; transaction manager [org.springframework.jdbc.datasource.DataSourceTransactionManager@73a116d]; rollback [true]
